,kor,no,url,part,video_sec
24306,편하다,5982,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242997/MOV000256419_700X466.mp4,,12.91
24307,편하다,10561,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210022/MOV000234476_700X466.mp4,,14.85
24308,편하다,12628,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4,,3.42
24309,펼치다,5623,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191021/629525/MOV000246976_700X466.mp4,,3.69
24310,펼치다,9001,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160110/244151/MOV000258698_700X466.mp4,,11.71
24311,펼치다,9738,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/344612/MOV000243036_700X466.mp4,,8.13
24312,평가,472,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210027/MOV000234486_700X466.mp4,,19.02
24313,평균,473,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201204/782374/MOV000234488_700X466.mp4,,4.87
24314,평균,15830,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732688/MOV000273467_700X466.mp4,,3.45
24315,평균값,473,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201204/782374/MOV000234488_700X466.mp4,,4.87
24316,평균치,473,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201204/782374/MOV000234488_700X466.mp4,,4.87
24317,평등,32,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735216/MOV000235695_700X466.mp4,,3.07
24318,평등,474,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210029/MOV000234490_700X466.mp4,,13.41
24319,평등,1488,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151122/214741/MOV000236570_700X466.mp4,,7.51
24320,평등,5248,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151231/237906/MOV000247054_700X466.mp4,,7.04
24321,평등,5635,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241556/MOV000253568_700X466.mp4,,11.05
24322,평등,10572,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151120/213467/MOV000236014_700X466.mp4,,16.38
24323,평면도,475,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733687/MOV000234492_700X466.mp4,,3.1
24324,평면스크린,15831,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/272240/MOV000273470_700X466.mp4,,6.58
24325,평범,9899,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630905/MOV000258363_700X466.mp4,,3.67
24326,평범,10628,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630901/MOV000253901_700X466.mp4,,3.67
24327,평범,11278,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630907/MOV000236802_700X466.mp4,,3.67
24328,평범,12755,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630902/MOV000251443_700X466.mp4,,3.67
24329,평범,12761,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630903/MOV000251742_700X466.mp4,,3.67
24330,평범하다,10562,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630906/MOV000234494_700X466.mp4,,3.67
24331,평범하다,11779,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191025/630904/MOV000257273_700X466.mp4,,3.67
24332,평상,476,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615426/MOV000234500_700X466.mp4,,4
24333,평상시,476,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615426/MOV000234500_700X466.mp4,,4
24334,평상일,483,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001905/MOV000359482_700X466.mp4,,4.17
24335,평생,477,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210132/MOV000234498_700X466.mp4,,17.02
24336,평생,1241,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221013/1039341/MOV000360358_700X466.mp4,,3.19
24337,평생,1407,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151122/214237/MOV000236356_700X466.mp4,,14.95
24338,평생,6510,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241329/MOV000253119_700X466.mp4,,13.51
24339,평생,8299,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242301/MOV000255047_700X466.mp4,,11.11
24340,평생,11326,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227798/MOV000242480_700X466.mp4,,11.08
24341,평서문,20754,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286628/MOV000288663_700X466.mp4,명사,6.01
24342,평서법,20755,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286629/MOV000288668_700X466.mp4,명사,6.01
24343,평서형,20756,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286630/MOV000288673_700X466.mp4,명사,7.01
24344,평서형종결어미,20757,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286631/MOV000288678_700X466.mp4,,11.02
24345,평성,20758,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290355/MOV000288686_700X466.mp4,명사,3.02
24346,평소,476,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615426/MOV000234500_700X466.mp4,,4
24347,평순,20759,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290356/MOV000288689_700X466.mp4,명사,2.01
24348,평순모음,20760,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286634/MOV000288691_700X466.mp4,,4.01
24349,평신도,479,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210134/MOV000234502_700X466.mp4,,20.22
24350,평안,471,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210026/MOV000234484_700X466.mp4,,16.82
24351,평안,5247,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151231/237905/MOV000247052_700X466.mp4,,8.01
24352,평안,5982,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242997/MOV000256419_700X466.mp4,,12.91
24353,평안,10561,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210022/MOV000234476_700X466.mp4,,14.85
24354,평안,12628,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731445/MOV000242420_700X466.mp4,,3.42
24355,평안남도,480,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040325/MOV000360727_700X466.mp4,,3.78
24356,평안북도,481,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047197/MOV000361168_700X466.mp4,,3.99
24357,평야,676,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151209/224493/MOV000241021_700X466.mp4,,9.88
24358,평야,6418,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/345945/MOV000250928_700X466.mp4,,7.13
24359,평야,11681,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210137/MOV000234508_700X466.mp4,,18.75
24360,평양,482,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047196/MOV000361167_700X466.mp4,,3.65
24361,평음,20761,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/290357/MOV000288695_700X466.mp4,명사,3.02
24362,평일,483,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001905/MOV000359482_700X466.mp4,,4.17
24363,평지,484,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210140/MOV000234514_700X466.mp4,,16.82
24364,평판스캐너,15832,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/272241/MOV000273474_700X466.mp4,,4.55
24365,평평하다,32,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735216/MOV000235695_700X466.mp4,,3.07
24366,평평하다,1488,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151122/214741/MOV000236570_700X466.mp4,,7.51
24367,평평하다,5248,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151231/237906/MOV000247054_700X466.mp4,,7.04
24368,평평하다,5635,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160106/241556/MOV000253568_700X466.mp4,,11.05
24369,평평하다,10572,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151120/213467/MOV000236014_700X466.mp4,,16.38
24370,평행봉,485,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210141/MOV000234516_700X466.mp4,,15.42
24371,평화,486,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632036/MOV000234518_700X466.mp4,,3.67
24372,평화,11721,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632034/MOV000256700_700X466.mp4,,3.67
24373,평화,12514,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191028/632035/MOV000237334_700X466.mp4,,3.67
24374,폐,15149,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/267500/MOV000271700_700X466.mp4,,3.45
24375,폐결핵,7390,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732925/MOV000249666_700X466.mp4,,3.14
24376,폐기,785,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/215397/MOV000236892_700X466.mp4,,11.28
24377,폐기,5250,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626608/MOV000247058_700X466.mp4,,3.64
24378,폐기,6153,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626607/MOV000252917_700X466.mp4,,3.64
24379,폐기,11324,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626609/MOV000242364_700X466.mp4,,3.64
24380,폐기물,3883,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227544/MOV000242368_700X466.mp4,,9.78
24381,폐기물,10193,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227543/MOV000242366_700X466.mp4,,10.78
24382,폐단,488,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210144/MOV000234522_700X466.mp4,,19.15
24383,폐렴,489,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210145/MOV000234524_700X466.mp4,,16.78
24384,폐막,490,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210146/MOV000234526_700X466.mp4,,17.62
24385,폐모음,20762,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286636/MOV000288698_700X466.mp4,명사,5.01
24386,폐백,491,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784453/MOV000356886_700X466.mp4,,5.09
24387,폐병,7390,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732925/MOV000249666_700X466.mp4,,3.14
24388,폐쇄,5249,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735169/MOV000247056_700X466.mp4,,2.92
24389,폐쇄,6860,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160104/240280/MOV000251046_700X466.mp4,,11.08
24390,폐쇄집합,20763,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286637/MOV000288702_700X466.mp4,,4.02
24391,폐수,492,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210149/MOV000234532_700X466.mp4,,16.88
24392,폐업,493,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210150/MOV000234534_700X466.mp4,,17.45
24393,폐지,494,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615427/MOV000234536_700X466.mp4,,3.44
24394,폐품,3883,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227544/MOV000242368_700X466.mp4,,9.78
24395,폐품,10193,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227543/MOV000242366_700X466.mp4,,10.78
24396,폐하,1112,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628047/MOV000237973_700X466.mp4,,4
24397,폐하,2735,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628049/MOV000244086_700X466.mp4,,4
24398,폐하,3815,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628050/MOV000247856_700X466.mp4,,4
24399,폐하,3884,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628051/MOV000242370_700X466.mp4,,4
24400,폐하,11131,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191016/628048/MOV000241047_700X466.mp4,,4
24401,폐하다,5250,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626608/MOV000247058_700X466.mp4,,3.64
24402,폐하다,6153,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626607/MOV000252917_700X466.mp4,,3.64
24403,폐하다,11324,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191011/626609/MOV000242364_700X466.mp4,,3.64
24404,폐허,10041,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160923/344315/MOV000234538_700X466.mp4,,17.37
24405,폐회,495,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047195/MOV000361166_700X466.mp4,,3.52
24406,폐휴지,10194,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227546/MOV000242372_700X466.mp4,,13.05
24407,포,23895,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009767/MOV000360064_700X466.mp4,,3.02
24408,포개다,496,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210154/MOV000234542_700X466.mp4,,15.42
24409,포격,10564,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735036/MOV000234544_700X466.mp4,,2.49
24410,포경수술,497,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047194/MOV000361165_700X466.mp4,,3.61
24411,포괄승계,786,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/215398/MOV000236894_700X466.mp4,,10.38
24412,포근하다,1722,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627650/MOV000241390_700X466.mp4,,4.62
24413,포근하다,6907,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627648/MOV000251078_700X466.mp4,,4.62
24414,포근하다,10565,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627651/MOV000234550_700X466.mp4,,4.62
24415,포근하다,23927,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627649/MOV000260377_700X466.mp4,,4.62
24416,포기,9937,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733644/MOV000258559_700X466.mp4,,3.12
24417,포기,10042,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210258/MOV000234552_700X466.mp4,,15.45
24418,포기,11512,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160103/239550/MOV000249592_700X466.mp4,,12.21
24419,포대기,4037,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151214/227547/MOV000242374_700X466.mp4,,19.52
24420,포도,498,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615428/MOV000234554_700X466.mp4,,3.8
24421,포도주,499,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784454/MOV000356887_700X466.mp4,,5.09
24422,포로,500,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210261/MOV000234558_700X466.mp4,,18.05
24423,포르투갈,12861,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221101/1047358/MOV000361235_700X466.mp4,,2.6
24424,포마드,501,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210263/MOV000234562_700X466.mp4,,17.62
24425,포맷,15833,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/272242/MOV000273477_700X466.mp4,,4.32
24426,포병,10043,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221014/1040049/MOV000360588_700X466.mp4,,3.69
24427,포복절도,5251,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151231/237909/MOV000247060_700X466.mp4,,6.24
24428,포복절도,5291,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151231/237912/MOV000247066_700X466.mp4,,5.77
24429,포복절도,8269,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735227/MOV000255039_700X466.mp4,,2.89
24430,포복절도,8270,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160107/242298/MOV000255041_700X466.mp4,,10.68
24431,포부,4530,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625077/MOV000248404_700X466.mp4,,3.87
24432,포부,5252,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625080/MOV000247062_700X466.mp4,,3.87
24433,포부,11394,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625079/MOV000245338_700X466.mp4,,3.87
24434,포부,12568,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191007/625078/MOV000241237_700X466.mp4,,3.87
24435,포상,59,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20221012/1038631/MOV000360150_700X466.mp4,,3.52
24436,포상,502,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210265/MOV000234566_700X466.mp4,,17.22
24437,포섭,10566,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210266/MOV000234568_700X466.mp4,,15.25
24438,포수,11683,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210267/MOV000234570_700X466.mp4,,14.88
24439,포스터,10567,http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732504/MOV000234572_700X466.mp4,,4.39
